UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5045,L52224,1,2.047372574275335,2.153080850138013,-0.7071594311503862,0.7536879961136456,0.6606184330416307,0,0,0,0,0,0
5046,M19905,2,2.047372574275335,2.153080850138013,-0.160513618156156,0.6934980080171117,0.6920397954065682,0,0,0,0,0,0
5047,M19906,2,2.047372574275335,2.153080850138013,-0.7183154681502684,0.24207309729310825,0.7391718389539746,0,0,0,0,0,0
5048,M19907,2,2.047372574275335,2.2204817357435798,0.787749526833835,-1.0720749761478792,0.7863038825013811,0,0,0,0,0,0
5049,H34462,0,1.9973765406476855,2.153080850138013,-1.4936600396420847,2.8703692441750834,0.8334359260487875,1,0,0,1,0,0
5050,H34463,0,1.9973765406476855,2.0856799645324844,-0.3724783211539187,0.5530547024585329,0.9119893319611314,0,0,0,0,0,0
5051,H34464,0,1.9973765406476855,2.018279078926917,0.9048879153325987,-0.9617266646375675,0.9905427378734755,0,0,0,0,0,0
5052,L52231,1,1.9473805070200358,2.018279078926917,-0.32785417315438975,-0.008718519775782523,1.0690961437858195,0,0,0,0,0,0
5053,L52232,1,1.9473805070200358,2.018279078926917,-0.5900210426516226,0.8439729782584461,1.100517506150757,0,0,0,0,0,0
5054,L52233,1,1.8973844733924148,1.9508781933213504,-0.13820154415639152,-0.570491742010098,1.1319388685156946,0,0,0,0,0,0
5055,L52234,1,1.8973844733924148,1.9508781933213504,0.4474903983374265,-0.43004843645151863,1.1633602308806323,0,0,0,0,0,0
5056,H34469,0,1.8973844733924148,1.9508781933213504,-0.8968120601483844,0.5630863671412888,1.1947815932455699,0,0,0,0,0,0
5057,M19916,2,1.9473805070200358,1.9508781933213504,-0.6067550981514459,1.3555878770789835,1.273334999157914,0,0,0,0,0,0
5058,L52237,1,1.8973844733924148,1.9508781933213504,-0.9581702636477367,0.9944479484997806,1.3204670427053202,0,0,0,0,0,0
5059,L52238,1,1.9473805070200358,1.9508781933213504,-0.07126532215709803,0.252104761975864,1.3518884050702578,0,0,0,0,0,0
5060,L52239,1,1.9473805070200358,1.8834773077158218,-0.6681133016507983,0.793814654844668,1.3833097674351955,0,0,0,0,0,0
5061,L52240,1,1.9973765406476855,1.8834773077158218,0.017982973841959956,0.2721680913413756,1.414731129800133,0,0,0,0,0,0
5062,L52241,1,1.9973765406476855,1.9508781933213504,-0.9804823376475013,2.2584376985269903,1.4461524921650706,1,0,0,0,1,0
5063,L52242,1,1.9973765406476855,1.9508781933213504,-1.2593832626445574,1.3957145358100058,1.4775738545300083,0,0,0,0,0,0
5064,H34477,0,1.9973765406476855,1.9508781933213504,-0.24418389565527288,0.663403013968845,-1.6959837443286894,0,0,0,0,0,0
5065,L52244,1,1.9973765406476855,2.018279078926917,-0.7350495236500918,0.21197810324484165,-1.6174303384163453,0,0,0,0,0,0
5066,L52245,1,2.047372574275335,2.018279078926917,0.15185541784054693,-0.27957346621018414,-1.5860089760514078,0,0,0,0,0,0
5067,L52246,1,2.047372574275335,2.0856799645324844,0.06260712184148895,-0.9115683412237894,-1.55458761368647,0,0,0,0,0,0
5068,M19927,2,2.0973686079029563,2.153080850138013,-0.7964077271494442,1.0546379365963146,-1.5231662513215325,0,0,0,0,0,0
5069,M19928,2,2.147364641530606,2.2204817357435798,0.006826936842077707,-0.09900350192058306,-1.4760342077741262,0,0,0,0,0,0
5070,M19929,2,2.0973686079029563,2.153080850138013,-0.8856560231485021,0.8740679723067134,-1.4289021642267197,0,0,0,0,0,0
5071,M19930,2,2.0973686079029563,2.0856799645324844,0.38613219483807415,-0.8915050118582778,-1.3817701206793134,0,0,0,0,0,0
5072,H34485,0,2.0973686079029563,2.018279078926917,-0.5398188761521524,0.0915981270517738,-1.3346380771319069,0,0,0,0,0,0
5073,L52252,1,2.047372574275335,2.018279078926917,-0.7294715051501507,0.5329913730930215,-1.2560846712195628,0,0,0,0,0,0
5074,M19933,2,1.9973765406476855,2.018279078926917,-0.47288265415285896,0.6834663433343559,-1.2246633088546253,0,0,0,0,0,0
5075,L52254,1,2.047372574275335,2.0856799645324844,0.7096572678346593,-0.5403967479618307,-1.177531265307219,0,0,0,0,0,0
5076,L52255,1,2.047372574275335,2.153080850138013,-0.9637482821476778,0.663403013968845,-1.1461099029422812,0,0,0,0,0,0
5077,L52256,1,2.0973686079029563,2.153080850138013,-0.41710246915344773,0.492864714361999,-1.1146885405773437,0,0,0,0,0,0
5078,L52257,1,2.147364641530606,2.2204817357435798,1.3176612843282418,-1.5134682221891271,-1.0832671782124061,0,0,0,0,0,0
5079,M19938,2,2.147364641530606,2.287882621349109,-0.3166981361545075,0.382516402851687,-1.0518458158474686,0,0,0,0,0,0
5080,M19939,2,2.0973686079029563,2.287882621349109,-0.7127374496503273,1.4859995179548064,-1.004713772300062,0,0,0,0,0,0
5081,L52260,1,2.0973686079029563,2.2204817357435798,-0.7183154681502684,1.1649862481066267,-0.9575817287526557,0,0,0,0,0,0
5082,M19941,2,2.047372574275335,2.2204817357435798,-0.249761914155214,-0.09900350192058306,-0.9261603663877181,0,0,0,0,0,0
5083,H34496,0,2.047372574275335,2.153080850138013,0.2857278618391339,0.3423897441206646,-0.8790283228403117,0,0,0,0,0,0
5084,L52263,1,2.047372574275335,2.0856799645324844,-1.1812910036453816,1.4157778651755175,-0.8004749169279677,0,0,0,0,0,0
5085,L52264,1,2.047372574275335,2.0856799645324844,2.39979687331682,-1.9247664741821078,-0.7690535545630302,0,0,0,0,0,0
5086,M19945,2,1.9973765406476855,2.018279078926917,-0.9023900786483255,1.6063794941478742,-0.7376321921980925,0,0,0,0,0,0
5087,L52266,1,1.9973765406476855,2.018279078926917,0.01240495534201883,0.5931813611895553,-0.6905001486506861,0,0,0,0,0,0
5088,M19947,2,1.9973765406476855,2.018279078926917,0.8156396193335407,-1.1824232876581913,-0.6590787862857486,0,0,0,0,0,0
5089,L52268,1,1.9973765406476855,2.0856799645324844,-0.4115244506535066,0.10162979173452956,-0.6119467427383422,0,0,0,0,0,0
5090,M19949,2,1.9473805070200358,2.0856799645324844,-0.3111201176545664,0.723593002065379,-0.5805253803734045,0,0,0,0,0,0
5091,M19950,2,1.9473805070200358,2.153080850138013,0.17416749184031144,0.07153479768626296,-0.5333933368259981,0,0,0,0,0,0
5092,L52271,1,1.9473805070200358,2.153080850138013,-1.0808866706464415,0.8239096488929353,-0.48626129327859174,0,0,0,0,0,0
5093,M19952,2,1.9473805070200358,2.153080850138013,0.38613219483807415,0.06150313300350718,-0.4548399309136541,0,0,0,0,0,0
5094,M19953,2,1.9973765406476855,2.2204817357435798,-0.6904253756505628,1.2853662242996937,-0.40770788736624775,0,0,0,0,0,0
5095,M19954,2,2.047372574275335,2.3552835069546756,-0.383634358153801,0.5831496965067996,-0.36057584381884134,0,0,0,0,0,0
5096,M19955,2,2.047372574275335,2.3552835069546756,-0.6179111351513282,-0.008718519775782523,-0.3134438002714349,0,0,0,0,0,0
5097,H34510,0,2.0973686079029563,2.3552835069546756,0.4921145463369555,-0.7811567003479657,-0.2663117567240285,0,0,0,0,0,0
5098,L52277,1,2.0973686079029563,2.287882621349109,-0.4561485986530356,0.9442896250860024,-0.18775835081168452,0,0,0,0,0,0
5099,L52278,1,2.0973686079029563,2.287882621349109,-0.35574426565409534,0.021376474272484798,-0.15633698844674693,0,0,0,0,0,0
5100,L52279,1,2.0973686079029563,2.3552835069546756,-0.5621309501519169,1.014511277865292,-0.12491562608180933,0,0,0,0,0,0
5101,M19960,2,2.0973686079029563,2.3552835069546756,-0.567708968651858,0.723593002065379,-0.09349426371687172,0,0,0,0,0,0
5102,M19961,2,2.047372574275335,2.287882621349109,-0.11588947015662703,0.24207309729310825,-0.046362220169465326,0,0,0,0,0,0
5103,M19962,2,2.047372574275335,2.3552835069546756,0.2689938063393105,-0.640713394789387,0.0007698233779410748,0,0,0,0,0,0
5104,L52283,1,2.047372574275335,2.287882621349109,-0.7796736716496208,0.3724847381689319,0.047901866925347474,0,0,0,0,0,0
5105,L52284,1,2.047372574275335,2.3552835069546756,-0.3892123766537421,0.4627697203137324,0.07932322929028507,0,0,0,0,0,0
5106,L52285,1,2.047372574275335,2.287882621349109,-0.9191241341481489,1.6665694822444082,0.11074459165522267,0,0,0,0,0,0
5107,L52286,1,1.9973765406476855,2.2204817357435798,-0.1103114516566859,-0.32973178962396227,0.14216595402016027,0,0,0,0,0,0
5108,L52287,1,1.9473805070200358,2.153080850138013,0.006826936842077707,0.4427063909482209,0.17358731638509786,0,0,0,0,0,0
5109,L52288,1,1.9473805070200358,2.2204817357435798,-0.8075637641493264,1.1649862481066267,0.20500867875003548,0,0,0,0,0,0
5110,M19969,2,1.9973765406476855,2.287882621349109,-0.835453856649032,0.5831496965067996,0.23643004111497307,0,0,0,0,0,0
5111,M19970,2,1.9973765406476855,2.3552835069546756,1.0778064888307735,-1.383056581313304,0.2835620846623795,0,0,0,0,0,0
5112,L52291,1,2.047372574275335,2.4226843925602424,0.09607523284113569,-0.2595101368446733,0.3306941282097859,0,0,0,0,0,0
5113,M19972,2,2.047372574275335,2.4226843925602424,-0.5453968946520936,0.3724847381689319,0.3621154905747235,0,0,0,0,0,0
5114,L52293,1,2.047372574275335,2.4226843925602424,-0.8744999861486199,0.6734346786516008,0.4092475341221299,0,0,0,0,0,0
5115,M19974,2,2.0973686079029563,2.557486163771338,-0.3222761546544486,0.492864714361999,0.4406688964870675,0,0,0,0,0,0
5116,M19975,2,2.0973686079029563,2.4900852781657714,3.2030315373083416,-2.1655264265682432,0.4878009400344739,0,0,0,0,0,0
5117,L52296,1,2.0973686079029563,2.557486163771338,-0.7685176346497385,1.3957145358100058,0.5349329835818802,0,0,0,0,0,0
5118,L52297,1,2.047372574275335,2.4226843925602424,0.4028662503378975,-0.8614100178100111,0.5663543459468179,0,0,0,0,0,0
5119,M19978,2,2.0973686079029563,2.4226843925602424,-0.14935758115627376,-0.6607767241548985,0.5977757083117554,0,0,0,0,0,0
5120,L52299,1,2.0973686079029563,2.4226843925602424,-0.7127374496503273,0.6032130258723112,0.6449077518591618,0,0,0,0,0,0
5121,M19980,2,2.0973686079029563,2.4226843925602424,-0.6402232091510927,0.3724847381689319,0.6763291142240995,0,0,0,0,0,0
5122,L52301,1,2.0973686079029563,2.4226843925602424,-0.3892123766537421,0.0013131449069732513,0.7234611577715059,0,0,0,0,0,0
5123,H34536,0,2.0973686079029563,2.3552835069546756,0.8100616008335996,-1.021916652734101,0.7548825201364434,0,0,0,0,0,0
5124,M19983,2,2.0973686079029563,2.3552835069546756,-0.037797211157451285,0.13172478578279617,0.8334359260487875,0,0,0,0,0,0
5125,M19984,2,2.0973686079029563,2.3552835069546756,0.10165325134107682,-0.26954180152742907,0.8805679695961939,0,0,0,0,0,0
5126,M19985,2,2.147364641530606,2.3552835069546756,-0.6848473571506217,0.8138779842101795,0.9277000131436003,0,0,0,0,0,0
5127,L52306,1,2.147364641530606,2.3552835069546756,1.4682677838266522,-1.463309898775349,0.9748320566910067,0,0,0,0,0,0
5128,M19987,2,2.147364641530606,2.3552835069546756,3.9393299793005703,-2.496571361099179,1.0062534190559442,0,0,0,0,0,0
5129,L52308,1,2.0973686079029563,2.287882621349109,-0.5844430241516815,0.252104761975864,1.0533854626033508,0,0,0,0,0,0
5130,M19989,2,2.047372574275335,2.2204817357435798,1.0387603593311856,-1.1723916229754356,1.0848068249682883,0,0,0,0,0,0
5131,L52310,1,2.0973686079029563,2.2204817357435798,0.7208133048345415,-0.43004843645151863,1.1319388685156946,0,0,0,0,0,0
5132,L52311,1,2.047372574275335,2.2204817357435798,-0.48403869115274123,0.3925480675344427,1.1633602308806323,0,0,0,0,0,0
5133,L52312,1,2.047372574275335,2.2204817357435798,-0.6904253756505628,1.0044796131825364,1.1947815932455699,0,0,0,0,0,0
5134,L52313,1,2.047372574275335,2.153080850138013,1.590984190825357,-1.4231832400443263,1.2262029556105074,0,0,0,0,0,0
5135,L52314,1,2.047372574275335,2.2204817357435798,-0.5621309501519169,0.5530547024585329,1.2576243179754452,0,0,0,0,0,0
5136,L52315,1,2.047372574275335,2.2204817357435798,1.9200872823218833,-1.5535948809201496,1.2890456803403827,0,0,0,0,0,0
5137,L52316,1,2.0973686079029563,2.287882621349109,1.0945405443305969,-1.112201634878902,1.3204670427053202,0,0,0,0,0,0
5138,L52317,1,2.147364641530606,2.3552835069546756,-0.41710246915344773,-0.32973178962396227,1.3518884050702578,0,0,0,0,0,0
5139,M19998,2,2.147364641530606,2.4226843925602424,-0.2776520066549196,0.03140813895523986,1.3833097674351955,0,0,0,0,0,0
5140,M19999,2,2.197360675158227,2.4226843925602424,-0.160513618156156,-0.10903516660333884,1.4304418109826018,0,0,0,0,0,0
5141,M20000,2,2.147364641530606,2.4226843925602424,0.2578377693394283,-0.7911883650307214,1.4775738545300083,0,0,0,0,0,0
5142,L52321,1,2.197360675158227,2.4900852781657714,-0.16609163665609714,-0.5002700892308083,1.5247058980774146,1,1,0,0,0,0
5143,L52322,1,2.197360675158227,2.4226843925602424,0.16301145484042917,-0.08897183723782728,-1.6959837443286894,0,0,0,0,0,0
5144,M20003,2,2.147364641530606,2.3552835069546756,-0.07684334065703916,0.20194643856208588,-1.6645623819637516,0,0,0,0,0,0
5145,L52324,1,2.197360675158227,2.4900852781657714,0.38055417633813304,-0.6507450594721428,-1.6174303384163453,0,0,0,0,0,0
5146,L52325,1,2.2473567087858766,2.4900852781657714,0.7319693418344239,-0.7109350475686768,-1.5860089760514078,0,0,0,0,0,0
5147,L52326,1,2.197360675158227,2.4226843925602424,0.2578377693394283,-0.10903516660333884,-1.55458761368647,0,0,0,0,0,0
5148,L52327,1,2.197360675158227,2.4226843925602424,0.1685894733403703,-0.159193490017117,-1.5231662513215325,0,0,0,0,0,0
5149,L52328,1,2.197360675158227,2.4226843925602424,-0.17724767365597938,0.312294750072398,-1.491744888956595,0,0,0,0,0,0
5150,L52329,1,2.147364641530606,2.3552835069546756,-0.48403869115274123,0.15178811514830773,-1.4603235265916572,0,0,0,0,0,0
5151,L52330,1,2.147364641530606,2.3552835069546756,0.2857278618391339,-1.021916652734101,-1.4289021642267197,0,0,0,0,0,0
5152,L52331,1,2.147364641530606,2.4226843925602424,-0.7238934866502096,1.6063794941478742,-1.3974808018617821,0,0,0,0,0,0
5153,L52332,1,2.147364641530606,2.3552835069546756,6.159381342277137,-2.7373313134853143,-1.3660594394968446,0,0,0,0,0,0
5154,L52333,1,2.0973686079029563,2.287882621349109,0.5869408608359546,-0.8313150237617443,-1.3346380771319069,0,0,0,0,0,0
5155,L52334,1,2.0973686079029563,2.287882621349109,0.16301145484042917,-0.23944680747916175,-1.3032167147669693,0,0,0,0,0,0
5156,H34569,0,2.0973686079029563,2.2204817357435798,0.48095850933707324,-0.26954180152742907,-1.2717953524020318,0,0,0,0,0,0
5157,L52336,1,2.0973686079029563,2.287882621349109,-0.3166981361545075,0.14175645046555194,-1.1932419464896877,0,0,0,0,0,0
5158,H34571,0,2.047372574275335,2.2204817357435798,-0.7908297086495031,0.964352954451514,-1.1618205841247502,0,0,0,0,0,0
5159,L52338,1,2.047372574275335,2.2204817357435798,-0.4449925616531533,1.034574607230803,-1.0832671782124061,0,0,0,0,0,0
5160,L52339,1,2.0973686079029563,2.287882621349109,-0.2720739881549785,0.4025797322171985,-1.0518458158474686,0,0,0,0,0,0
5161,L52340,1,2.047372574275335,2.153080850138013,-0.5844430241516815,1.014511277865292,-1.0204244534825309,0,0,0,0,0,0
5162,M20021,2,2.047372574275335,2.153080850138013,2.7288999648133463,-2.115368103154465,-0.9890030911175933,0,0,0,0,0,0
5163,L52342,1,2.0973686079029563,2.2204817357435798,-0.41710246915344773,0.5931813611895553,-0.9418710475701869,0,0,0,0,0,0
5164,M20023,2,2.0973686079029563,2.287882621349109,0.9718241373318922,-1.653911527747706,-0.9104496852052493,0,0,0,0,0,0
5165,M20024,2,2.147364641530606,2.287882621349109,0.47538049083713213,-0.7911883650307214,-0.8633176416578429,0,0,0,0,0,0
5166,L52345,1,2.0973686079029563,2.287882621349109,-0.6569572646509161,0.3423897441206646,-0.8161855981104366,0,0,0,0,0,0
5167,H34580,0,2.0973686079029563,2.3552835069546756,0.04029504784172445,0.14175645046555194,-0.7847642357454989,0,0,0,0,0,0
5168,L52347,1,2.0973686079029563,2.287882621349109,0.559050768336249,-0.7309983769341876,-0.7062108298331549,0,0,0,0,0,0
5169,H34582,0,2.047372574275335,2.287882621349109,0.8769978228328931,-1.0419799820996123,-0.6747894674682173,0,0,0,0,0,0
5170,L52349,1,2.047372574275335,2.2204817357435798,-0.383634358153801,-0.008718519775782523,-0.5962360615558733,0,0,0,0,0,0
5171,M20030,2,2.047372574275335,2.2204817357435798,-0.32785417315438975,-0.159193490017117,-0.5648146991909357,0,0,0,0,0,0
5172,M20031,2,2.0973686079029563,2.287882621349109,-1.1701349666454994,1.4559045239065398,-0.5176826556435293,0,0,0,0,0,0
5173,L52352,1,2.0973686079029563,2.287882621349109,1.1224306368303025,-1.1824232876581913,-0.4705506120961229,0,0,0,0,0,0
5174,M20033,2,2.0973686079029563,2.3552835069546756,1.1168526183303613,-1.1924549523409467,-0.43912924973118533,0,0,0,0,0,0
5175,M20034,2,2.0973686079029563,2.3552835069546756,-0.8298758381490909,0.7837829901619122,-0.3919972061837789,0,0,0,0,0,0
5176,L52355,1,2.0973686079029563,2.287882621349109,1.1224306368303025,-1.6338481983821946,-0.3448651626363725,0,0,0,0,0,0
5177,M20036,2,1.9973765406476855,2.2204817357435798,1.7025445608241794,-1.2927715991685031,-0.3134438002714349,0,0,0,0,0,0
5178,H34591,0,1.9973765406476855,2.0856799645324844,-0.8410318751489732,1.3254928830307169,-0.2663117567240285,0,0,0,0,0,0
5179,H34592,0,1.9973765406476855,2.153080850138013,-0.12146748865656815,0.312294750072398,-0.18775835081168452,0,0,0,0,0,0
5180,M20039,2,1.9973765406476855,2.0856799645324844,-0.49519472815262344,0.28219975602413067,-0.10920494489934052,0,0,0,0,0,0
5181,L52360,1,1.9973765406476855,2.153080850138013,0.25225975083948715,-0.12909849596884967,-0.06207290135193413,0,0,0,0,0,0
5182,L52361,1,1.9973765406476855,2.0856799645324844,1.01087026683148,-1.1322649642444131,-0.030651538986996525,0,0,0,0,0,0
5183,L52362,1,1.9473805070200358,2.0856799645324844,0.2634157878393694,-0.811251694396233,0.0007698233779410748,0,0,0,0,0,0
5184,M20043,2,1.9473805070200358,2.018279078926917,2.0204916153208234,-1.7542281745752621,0.03219118574287867,0,0,0,0,0,0
5185,L52364,1,1.9973765406476855,2.018279078926917,-0.7908297086495031,0.24207309729310825,0.07932322929028507,0,0,0,0,0,0
5186,L52365,1,1.9973765406476855,2.018279078926917,2.639651668814288,-1.894671480133841,0.11074459165522267,0,0,0,0,0,0
5187,L52366,1,1.9973765406476855,2.018279078926917,4.547333995794153,-2.5066030257819345,0.14216595402016027,0,0,0,0,0,0
5188,L52367,1,1.9973765406476855,2.0856799645324844,0.6092529348357191,-0.43004843645151863,0.17358731638509786,0,0,0,0,0,0
5189,L52368,1,1.9973765406476855,2.153080850138013,0.5200046388366611,-0.9416633352720559,0.20500867875003548,0,0,0,0,0,0
5190,M20049,2,2.047372574275335,2.153080850138013,-0.6234891536512693,0.6934980080171117,0.23643004111497307,0,0,0,0,0,0
5191,L52370,1,2.047372574275335,2.153080850138013,-0.48403869115274123,0.8038463195274238,0.2835620846623795,0,0,0,0,0,0
5192,L52371,1,1.9973765406476855,2.153080850138013,-0.6848473571506217,0.6032130258723112,0.31498344702731707,0,0,0,0,0,0
5193,L52372,1,1.9473805070200358,2.0856799645324844,-1.2761173181443808,2.298564357258013,0.34640480939225465,0,0,0,0,0,0
5194,H34607,0,1.9973765406476855,2.0856799645324844,-0.7294715051501507,-0.018750184458538297,0.37782617175719224,0,0,0,0,0,0
5195,M20054,2,1.9473805070200358,2.0856799645324844,0.7208133048345415,-0.5604600773273423,0.45637957766953624,0,0,0,0,0,0
5196,L52375,1,1.9473805070200358,2.018279078926917,0.06818514034143007,-0.31970012494120725,0.5035116212169427,0,0,0,0,0,0
5197,H34610,0,1.9473805070200358,2.018279078926917,-0.12146748865656815,-0.399953442403252,0.5349329835818802,0,0,0,0,0,0
5198,H34611,0,1.8973844733924148,1.9508781933213504,0.17416749184031144,-0.42001677176876356,0.6134863894942243,0,0,0,0,0,0
5199,L52378,1,1.8973844733924148,1.8834773077158218,-0.6179111351513282,1.3355245477134718,0.6920397954065682,0,0,0,0,0,0
5200,L52379,1,1.8973844733924148,1.8834773077158218,-0.19955974765574389,0.0013131449069732513,0.7234611577715059,0,0,0,0,0,0
5201,L52380,1,1.8973844733924148,1.8834773077158218,-0.6848473571506217,1.8772344405822765,0.7548825201364434,0,0,0,0,0,0
5202,M20061,2,1.847388439764765,1.8160764221102548,-0.7964077271494442,0.7336246667481341,0.7863038825013811,0,0,0,0,0,0
5203,L52382,1,1.847388439764765,1.8160764221102548,-1.1366668556458528,1.1148279246928485,0.8334359260487875,0,0,0,0,0,0
5204,M20063,2,1.847388439764765,1.748675536504726,0.737547360334365,-0.9516949999548118,0.8648572884137251,0,0,0,0,0,0
